"Label (Grouping)","Population for whom poverty status is determined","Population for whom poverty status is determined!!AGE","Population for whom poverty status is determined!!AGE!!Under 18 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years","Population for whom poverty status is determined!!AGE!!18 to 64 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years","Population for whom poverty status is determined!!AGE!!60 years and over","Population for whom poverty status is determined!!AGE!!65 years and over","Population for whom poverty status is determined!!SEX","Population for whom poverty status is determined!!SEX!!Male","Population for whom poverty status is determined!!SEX!!Female","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Population for whom poverty status is determined!!EMPLOYMENT STATUS","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female","Population for whom poverty status is determined!!WORK EXPERIENCE","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"        Estimate","17,891","","4,193","1,213","2,980","4,184","11,168","4,190","6,978","3,627","2,530","","8,514","9,377","","14,460","690","88","1,658","0","236","759","3,955","11,170","","12,729","561","1,146","2,549","8,473","","10,341","9,768","5,014","4,754","573","296","277","","14,141","7,380","3,345","3,416","","683","2,232","2,671","3,048","3,258","4,567","6,509","7,898","3,858","1,579","2,279","0","9","416","1,222","516","441","449","352","453","6,658","2,117","990","751"
"        Margin of Error","±1,395","","±671","±332","±626","±670","±859","±604","±638","±507","±401","","±828","±731","","±1,235","±531","±139","±563","±22","±143","±284","±745","±1,061","","±930","±259","±343","±407","±822","","±861","±786","±569","±446","±313","±177","±184","","±992","±672","±519","±441","","±363","±774","±865","±843","±876","±972","±962","±1,140","±456","±399","±290","±22","±13","±242","±277","±195","±179","±162","±143","±152","±2,004","±390","±281","±202"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,731","","702","236","466","693","938","623","315","107","91","","882","849","","1,502","9","0","102","0","48","70","1,014","570","","860","177","137","148","398","","497","408","222","186","89","80","9","","1,038","150","437","451","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","394","188","206","0","9","71","247","22","0","0","28","17","(X)","30","213","151"
"        Margin of Error","±704","","±425","±168","±333","±424","±343","±256","±194","±69","±66","","±378","±361","","±675","±13","±22","±86","±22","±50","±77","±662","±344","","±322","±172","±143","±119","±201","","±205","±183","±149","±115","±81","±81","±13","","±360","±123","±185","±205","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±193","±157","±119","±22","±13","±53","±173","±30","±22","±22","±42","±30","(X)","±41","±119","±145"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9.7%","","16.7%","19.5%","15.6%","16.6%","8.4%","14.9%","4.5%","3.0%","3.6%","","10.4%","9.1%","","10.4%","1.3%","0.0%","6.2%","-","20.3%","9.2%","25.6%","5.1%","","6.8%","31.6%","12.0%","5.8%","4.7%","","4.8%","4.2%","4.4%","3.9%","15.5%","27.0%","3.2%","","7.3%","2.0%","13.1%","13.2%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","10.2%","11.9%","9.0%","-","100.0%","17.1%","20.2%","4.3%","0.0%","0.0%","8.0%","3.8%","(X)","1.4%","21.5%","20.1%"
"        Margin of Error","±3.8","","±9.1","±12.1","±10.4","±9.1","±3.0","±5.5","±2.8","±1.8","±2.5","","±4.3","±3.7","","±4.4","±2.4","±37.1","±5.1","**","±17.0","±10.2","±14.5","±3.0","","±2.5","±25.9","±11.3","±4.5","±2.3","","±2.0","±1.9","±2.9","±2.4","±14.8","±25.6","±5.9","","±2.5","±1.7","±5.7","±5.6","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±4.8","±9.2","±5.0","**","±100.0","±13.7","±12.0","±5.8","±9.7","±9.5","±11.7","±6.5","(X)","±1.9","±10.6","±16.3"
"ZCTA5 78736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9,913","","1,831","408","1,423","1,812","6,902","2,312","4,590","1,958","1,180","","4,903","5,010","","9,254","71","15","228","0","76","269","2,171","7,321","","7,190","158","1,158","2,194","3,680","","5,442","5,239","2,797","2,442","203","132","71","","8,215","3,748","2,147","2,320","","585","1,028","1,126","1,233","1,436","2,643","3,586","4,941","1,892","925","967","0","19","35","666","222","485","200","176","89","9,565","1,083","396","413"
"        Margin of Error","±1,263","","±354","±171","±378","±354","±1,030","±691","±626","±299","±223","","±707","±760","","±1,310","±103","±26","±176","±22","±64","±208","±738","±1,153","","±798","±103","±389","±578","±602","","±844","±825","±544","±468","±101","±92","±56","","±1,058","±587","±751","±482","","±427","±501","±489","±492","±528","±765","±906","±1,071","±490","±379","±291","±22","±28","±38","±393","±146","±324","±129","±125","±66","±3,347","±390","±271","±222"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","948","","206","0","206","187","683","212","471","75","59","","500","448","","877","71","0","0","0","0","0","229","648","","715","55","71","214","375","","210","154","154","0","56","30","26","","784","128","89","567","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","332","231","101","0","19","2","109","19","151","18","14","0","(X)","77","39","216"
"        Margin of Error","±488","","±155","±22","±155","±154","±357","±162","±326","±76","±70","","±251","±275","","±458","±103","±22","±22","±22","±22","±22","±177","±413","","±383","±57","±47","±215","±314","","±140","±122","±122","±22","±56","±47","±32","","±385","±120","±53","±364","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±228","±172","±84","±22","±28","±4","±125","±31","±189","±28","±21","±22","(X)","±113","±42","±193"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9.6%","","11.3%","0.0%","14.5%","10.3%","9.9%","9.2%","10.3%","3.8%","5.0%","","10.2%","8.9%","","9.5%","100.0%","0.0%","0.0%","-","0.0%","0.0%","10.5%","8.9%","","9.9%","34.8%","6.1%","9.8%","10.2%","","3.9%","2.9%","5.5%","0.0%","27.6%","22.7%","36.6%","","9.5%","3.4%","4.1%","24.4%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","17.5%","25.0%","10.4%","-","100.0%","5.7%","16.4%","8.6%","31.1%","9.0%","8.0%","0.0%","(X)","7.1%","9.8%","52.3%"
"        Margin of Error","±4.8","","±8.0","±10.4","±10.2","±8.0","±5.1","±7.0","±6.8","±3.8","±5.8","","±4.9","±5.4","","±4.8","±41.4","±90.1","±17.8","**","±40.0","±15.4","±7.6","±5.6","","±5.1","±32.7","±4.2","±9.2","±8.2","","±2.4","±2.2","±3.9","±1.8","±22.9","±33.1","±34.1","","±4.6","±3.0","±3.0","±12.7","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±11.0","±15.5","±8.9","**","±80.1","±11.9","±19.5","±14.3","±32.6","±15.9","±14.1","±36.9","(X)","±9.7","±12.4","±29.3"
"ZCTA5 78737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,563","","7,070","1,266","5,804","7,070","11,015","1,925","9,090","3,421","2,478","","10,655","9,908","","16,522","319","36","679","0","328","2,679","4,209","14,720","","12,695","199","1,492","2,986","8,018","","9,125","8,453","4,889","3,564","672","373","299","","14,049","6,331","3,310","4,408","","278","809","995","1,393","1,549","2,992","5,507","7,858","1,150","418","732","0","0","41","96","195","197","187","220","214","11,303","506","267","377"
"        Margin of Error","±1,958","","±1,164","±328","±1,185","±1,164","±1,134","±515","±966","±425","±326","","±1,138","±1,000","","±1,356","±162","±36","±311","±26","±161","±1,573","±1,729","±1,404","","±1,053","±95","±327","±524","±792","","±901","±805","±518","±441","±335","±274","±158","","±1,206","±704","±531","±702","","±130","±405","±413","±668","±687","±885","±1,377","±1,517","±240","±114","±203","±26","±26","±49","±76","±94","±136","±104","±116","±91","±1,118","±167","±127","±144"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","733","","212","11","201","212","349","46","303","230","172","","338","395","","714","8","0","8","0","0","3","179","538","","521","40","74","164","243","","156","79","71","8","77","26","51","","531","129","91","311","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","148","49","99","0","0","0","38","19","0","15","13","63","(X)","0","30","118"
"        Margin of Error","±394","","±211","±20","±208","±211","±193","±52","±181","±166","±167","","±182","±228","","±393","±17","±26","±12","±26","±26","±9","±264","±259","","±238","±41","±56","±106","±149","","±100","±73","±70","±13","±62","±22","±54","","±241","±146","±72","±172","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±85","±51","±72","±26","±26","±26","±49","±29","±26","±20","±22","±59","(X)","±26","±46","±76"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3.6%","","3.0%","0.9%","3.5%","3.0%","3.2%","2.4%","3.3%","6.7%","6.9%","","3.2%","4.0%","","4.3%","2.5%","0.0%","1.2%","-","0.0%","0.1%","4.3%","3.7%","","4.1%","20.1%","5.0%","5.5%","3.0%","","1.7%","0.9%","1.5%","0.2%","11.5%","7.0%","17.1%","","3.8%","2.0%","2.7%","7.1%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","12.9%","11.7%","13.5%","-","-","0.0%","39.6%","9.7%","0.0%","8.0%","5.9%","29.4%","(X)","0.0%","11.2%","31.3%"
"        Margin of Error","±1.9","","±3.0","±1.6","±3.6","±3.0","±1.7","±2.7","±1.9","±4.7","±6.6","","±1.7","±2.3","","±2.3","±5.8","±58.2","±1.9","**","±12.8","±0.3","±6.3","±1.7","","±1.8","±20.9","±3.9","±3.3","±1.8","","±1.1","±0.8","±1.4","±0.4","±10.0","±8.5","±17.8","","±1.7","±2.3","±2.2","±4.0","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±7.4","±12.1","±10.3","**","**","±54.5","±41.0","±13.9","±20.3","±12.2","±8.5","±22.2","(X)","±8.5","±19.3","±18.2"
"ZCTA5 78738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","15,087","","3,539","562","2,977","3,535","8,753","2,005","6,748","3,897","2,795","","7,589","7,498","","12,279","147","19","1,675","0","236","731","1,919","10,982","","11,093","152","783","2,067","8,091","","7,500","7,328","4,071","3,257","172","70","102","","11,924","5,555","2,263","4,106","","560","980","1,105","1,220","1,262","2,334","4,217","5,789","2,388","1,191","1,197","0","4","90","658","311","270","395","398","262","9,132","1,290","325","773"
"        Margin of Error","±740","","±395","±149","±382","±395","±522","±495","±492","±615","±481","","±466","±514","","±727","±117","±27","±502","±22","±202","±313","±544","±661","","±647","±80","±245","±398","±655","","±643","±644","±464","±394","±78","±41","±61","","±722","±562","±361","±530","","±412","±490","±510","±513","±516","±704","±757","±793","±657","±500","±332","±22","±6","±67","±445","±189","±126","±254","±207","±93","±1,982","±512","±126","±422"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","890","","164","0","164","160","380","42","338","368","346","","447","443","","295","5","0","586","0","4","0","41","258","","719","1","58","120","540","","357","314","99","215","43","23","20","","739","41","322","376","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","162","54","108","0","4","0","28","74","11","10","17","18","(X)","27","59","76"
"        Margin of Error","±489","","±141","±22","±141","±142","±180","±39","±173","±399","±398","","±284","±242","","±140","±7","±22","±488","±22","±7","±22","±39","±136","","±425","±2","±77","±81","±401","","±229","±228","±89","±213","±45","±33","±33","","±427","±38","±231","±216","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±69","±48","±60","±22","±6","±22","±34","±57","±15","±11","±27","±21","(X)","±34","±50","±39"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.9%","","4.6%","0.0%","5.5%","4.5%","4.3%","2.1%","5.0%","9.4%","12.4%","","5.9%","5.9%","","2.4%","3.4%","0.0%","35.0%","-","1.7%","0.0%","2.1%","2.3%","","6.5%","0.7%","7.4%","5.8%","6.7%","","4.8%","4.3%","2.4%","6.6%","25.0%","32.9%","19.6%","","6.2%","0.7%","14.2%","9.2%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","6.8%","4.5%","9.0%","-","100.0%","0.0%","4.3%","23.8%","4.1%","2.5%","4.3%","6.9%","(X)","2.1%","18.2%","9.8%"
"        Margin of Error","±3.1","","±3.9","±7.7","±4.7","±3.9","±2.1","±1.9","±2.5","±9.5","±13.0","","±3.6","±3.1","","±1.2","±6.2","±80.1","±22.0","**","±3.7","±6.0","±2.1","±1.2","","±3.6","±1.5","±9.8","±4.0","±4.7","","±3.0","±3.0","±2.2","±6.2","±23.1","±40.2","±29.3","","±3.4","±0.7","±9.2","±5.1","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±3.6","±4.4","±5.5","**","±100.0","±36.7","±6.3","±22.0","±5.8","±3.3","±7.4","±7.8","(X)","±2.8","±14.4","±7.5"
"ZCTA5 78739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,631","","6,357","1,607","4,750","6,343","12,250","2,339","9,911","3,207","2,024","","10,702","9,929","","16,394","497","13","2,521","0","481","725","2,676","14,367","","13,724","154","756","2,143","10,671","","10,469","10,278","5,954","4,324","191","159","32","","14,814","8,304","2,663","3,847","","428","645","696","721","954","1,875","3,112","4,326","1,306","594","712","14","0","0","31","155","202","414","305","185","10,719","617","251","438"
"        Margin of Error","±1,440","","±568","±390","±581","±568","±1,005","±425","±829","±383","±285","","±858","±829","","±1,118","±448","±23","±699","±26","±241","±309","±672","±990","","±970","±74","±195","±429","±958","","±898","±900","±525","±515","±136","±129","±39","","±1,075","±811","±425","±475","","±228","±274","±279","±285","±345","±493","±702","±784","±377","±202","±287","±24","±26","±26","±25","±101","±129","±274","±149","±94","±1,245","±316","±105","±163"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","489","","114","0","114","100","205","8","197","187","170","","352","137","","297","63","0","115","0","0","14","18","279","","375","27","35","89","224","","105","70","57","13","35","35","0","","375","8","80","287","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","252","171","81","14","0","0","8","17","13","30","135","35","(X)","8","43","201"
"        Margin of Error","±228","","±118","±26","±118","±117","±120","±13","±116","±143","±141","","±208","±93","","±178","±102","±26","±109","±26","±26","±24","±34","±179","","±176","±30","±57","±74","±157","","±75","±58","±54","±19","±44","±44","±26","","±176","±13","±63","±158","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±139","±129","±70","±24","±26","±26","±13","±25","±20","±32","±129","±57","(X)","±13","±39","±142"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2.4%","","1.8%","0.0%","2.4%","1.6%","1.7%","0.3%","2.0%","5.8%","8.4%","","3.3%","1.4%","","1.8%","12.7%","0.0%","4.6%","-","0.0%","1.9%","0.7%","1.9%","","2.7%","17.5%","4.6%","4.2%","2.1%","","1.0%","0.7%","1.0%","0.3%","18.3%","22.0%","0.0%","","2.5%","0.1%","3.0%","7.5%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","19.3%","28.8%","11.4%","100.0%","-","-","25.8%","11.0%","6.4%","7.2%","44.3%","18.9%","(X)","1.3%","17.1%","45.9%"
"        Margin of Error","±1.1","","±1.8","±2.8","±2.4","±1.8","±1.0","±0.6","±1.2","±4.4","±6.7","","±1.9","±1.0","","±1.1","±22.9","±96.8","±4.4","**","±8.9","±3.4","±1.3","±1.2","","±1.3","±18.1","±7.4","±3.4","±1.5","","±0.7","±0.6","±0.9","±0.4","±24.9","±31.1","±61.7","","±1.2","±0.2","±2.3","±4.2","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±10.3","±19.2","±9.8","±93.3","**","**","±34.0","±19.1","±10.2","±9.3","±27.6","±26.4","(X)","±2.2","±14.9","±20.6"
"ZCTA5 78741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","47,446","","7,470","2,549","4,921","7,470","37,833","24,135","13,698","3,615","2,143","","25,848","21,598","","30,784","5,620","523","1,974","57","5,613","2,875","23,604","15,239","","31,520","5,559","6,198","7,296","12,467","","33,360","32,117","19,375","12,742","1,243","715","528","","40,805","23,505","10,838","6,462","","6,331","13,648","17,408","20,869","22,169","30,292","37,051","39,930","25,563","15,978","9,585","0","0","6,561","10,760","3,497","1,762","1,924","771","288","7,969","15,344","7,327","2,892"
"        Margin of Error","±2,286","","±897","±531","±664","±897","±2,049","±1,634","±1,174","±553","±373","","±1,898","±1,365","","±1,790","±1,051","±297","±437","±68","±1,137","±927","±1,953","±1,214","","±1,851","±793","±900","±788","±1,372","","±1,926","±1,886","±1,649","±992","±335","±235","±234","","±2,138","±1,504","±1,224","±625","","±1,163","±1,563","±1,784","±1,865","±1,879","±1,916","±2,246","±2,351","±1,908","±1,675","±1,028","±30","±30","±754","±1,287","±734","±454","±545","±294","±161","±597","±1,426","±964","±435"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","10,795","","2,644","761","1,883","2,644","7,712","5,143","2,569","601","439","","4,803","5,992","","6,653","1,471","173","515","0","1,541","442","6,480","2,218","","4,592","1,526","1,398","939","729","","4,477","3,817","1,847","1,970","660","331","329","","8,531","828","4,182","3,521","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","6,049","2,944","3,105","0","0","3,163","1,032","775","233","525","246","75","(X)","430","3,349","2,270"
"        Margin of Error","±1,380","","±738","±368","±544","±738","±955","±703","±672","±267","±237","","±789","±932","","±1,174","±472","±155","±202","±30","±766","±270","±1,252","±513","","±789","±369","±566","±331","±216","","±611","±515","±375","±472","±263","±150","±215","","±1,039","±220","±734","±587","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±815","±549","±726","±30","±30","±568","±318","±443","±137","±347","±206","±50","(X)","±176","±611","±504"
