"Label (Grouping)","Population 16 years and over","Population 16 years and over!!AGE","Population 16 years and over!!AGE!!16 to 19 years","Population 16 years and over!!AGE!!20 to 24 years","Population 16 years and over!!AGE!!25 to 29 years","Population 16 years and over!!AGE!!30 to 34 years","Population 16 years and over!!AGE!!35 to 44 years","Population 16 years and over!!AGE!!45 to 54 years","Population 16 years and over!!AGE!!55 to 59 years","Population 16 years and over!!AGE!!60 to 64 years","Population 16 years and over!!AGE!!65 to 74 years","Population 16 years and over!!AGE!!75 years and over","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population 20 to 64 years","Population 20 to 64 years!!SEX","Population 20 to 64 years!!SEX!!Male","Population 20 to 64 years!!SEX!!Female","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17  years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children 6 to 17 years only","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level","Population 20 to 64 years!!DISABILITY STATUS","Population 20 to 64 years!!DISABILITY STATUS!!With any disability","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher"
"        Margin of Error","±2.8","","±16.3","±8.2","±9.8","±7.4","±5.2","±4.9","±8.8","±10.7","±9.5","±6.9","","±3.1","±13.8","±10.3","±9.0","**","±15.1","±17.0","±8.3","±3.3","±2.7","","±3.6","±4.1","±8.7","±17.2","±20.6","±9.0","","±16.2","±2.5","","±15.3","","±2.8","±13.0","±17.7","±5.3","±2.7"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","67.7%","","34.9%","90.4%","84.8%","82.6%","82.1%","81.8%","81.5%","65.9%","32.6%","9.0%","","66.0%","82.8%","63.6%","74.8%","-","84.0%","69.6%","72.7%","64.5%","81.3%","","88.4%","75.0%","68.2%","66.5%","36.8%","79.6%","","45.2%","84.5%","","67.6%","","80.7%","83.4%","61.8%","75.7%","84.3%"
"        Margin of Error","±3.2","","±15.8","±8.2","±10.2","±7.9","±5.7","±6.1","±8.8","±13.4","±9.0","±6.5","","±3.4","±13.8","±10.3","±8.3","**","±15.1","±17.0","±6.9","±3.8","±3.2","","±4.6","±5.0","±8.8","±17.5","±20.8","±10.0","","±14.7","±3.1","","±20.7","","±3.4","±13.2","±19.7","±7.9","±2.9"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.5%","","15.9%","0.0%","5.4%","2.6%","3.4%","7.0%","0.0%","12.1%","11.8%","15.7%","","5.7%","0.0%","0.0%","9.3%","-","0.0%","0.0%","3.5%","6.0%","4.6%","","4.3%","5.0%","4.7%","2.3%","9.2%","4.9%","","18.2%","3.9%","","18.2%","","5.0%","1.6%","10.1%","14.0%","1.9%"
"        Margin of Error","±2.9","","±24.4","±7.0","±5.3","±3.2","±3.0","±4.5","±5.8","±14.7","±17.9","±23.7","","±3.4","±9.4","±59.0","±5.7","**","±24.4","±15.5","±4.5","±3.9","±2.1","","±2.6","±3.5","±4.2","±3.6","±17.6","±6.3","","±15.1","±2.0","","±19.9","","±2.2","±4.1","±11.0","±8.2","±1.4"
"ZCTA5 78736","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","8,312","","395","630","835","585","1,434","1,685","696","778","822","452","","7,807","74","15","217","0","76","123","1,833","6,145","6,643","","3,337","3,306","1,073","291","124","658","","683","5,957","","386","","6,013","128","834","1,855","3,196"
"        Margin of Error","±1,062","","±230","±339","±468","±236","±272","±601","±264","±211","±219","±154","","±1,086","±104","±26","±162","±22","±64","±96","±677","±911","±909","","±541","±555","±249","±142","±72","±236","","±357","±900","","±156","","±751","±98","±343","±541","±578"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","65.5%","","16.2%","82.1%","91.4%","83.9%","88.1%","65.9%","78.0%","58.1%","29.0%","0.0%","","66.2%","0.0%","0.0%","64.1%","-","100.0%","49.6%","78.6%","62.4%","77.4%","","83.8%","70.9%","59.4%","78.4%","78.2%","47.4%","","30.6%","82.8%","","47.2%","","76.9%","69.5%","87.5%","86.1%","69.1%"
"        Margin of Error","±5.5","","±16.1","±16.0","±11.6","±14.3","±6.6","±15.7","±14.3","±12.4","±11.4","±9.5","","±5.6","±40.6","±90.1","±28.0","**","±40.0","±41.8","±9.5","±5.7","±5.5","","±7.5","±6.1","±14.9","±18.3","±25.1","±20.0","","±22.9","±3.4","","±19.8","","±6.4","±34.7","±9.0","±7.2","±9.4"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","63.0%","","16.2%","74.4%","91.4%","83.9%","83.0%","62.0%","75.9%","58.1%","29.0%","0.0%","","63.6%","0.0%","0.0%","64.1%","-","100.0%","49.6%","76.2%","59.8%","74.3%","","79.8%","68.8%","55.2%","78.4%","78.2%","40.6%","","22.4%","80.3%","","42.2%","","74.3%","46.1%","82.3%","85.2%","67.1%"
"        Margin of Error","±5.3","","±16.1","±19.9","±11.6","±14.3","±7.0","±15.7","±14.7","±12.4","±11.4","±9.5","","±5.3","±40.6","±90.1","±28.0","**","±40.0","±41.8","±8.6","±5.6","±5.7","","±8.1","±6.3","±14.5","±18.3","±25.1","±18.1","","±19.4","±3.4","","±19.3","","±6.4","±43.0","±9.4","±7.8","±9.5"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3.7%","","0.0%","9.3%","0.0%","0.0%","5.9%","5.9%","2.8%","0.0%","0.0%","-","","3.9%","-","-","0.0%","-","0.0%","0.0%","3.1%","4.1%","3.9%","","4.7%","3.0%","7.1%","0.0%","0.0%","14.4%","","26.8%","3.0%","","10.4%","","3.4%","33.7%","6.0%","1.1%","2.9%"
"        Margin of Error","±1.8","","±43.6","±12.3","±5.7","±8.8","±4.5","±6.1","±4.9","±9.5","±17.1","**","","±1.9","**","**","±27.1","**","±40.0","±44.7","±3.5","±2.4","±2.0","","±3.3","±2.5","±7.1","±17.8","±35.0","±13.1","","±25.6","±1.6","","±16.7","","±1.9","±49.7","±6.9","±1.9","±2.5"
"ZCTA5 78737","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","14,049","","890","464","334","793","3,983","3,183","981","943","1,501","977","","12,050","259","26","540","0","205","969","2,051","10,904","10,681","","5,677","5,004","2,864","527","693","1,644","","349","10,332","","387","","10,217","119","1,030","2,427","6,641"
"        Margin of Error","±1,206","","±294","±230","±192","±252","±820","±463","±265","±293","±256","±230","","±1,042","±140","±31","±225","±26","±100","±624","±674","±1,043","±1,058","","±662","±529","±418","±187","±287","±300","","±193","±1,032","","±184","","±1,032","±82","±301","±509","±755"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","65.0%","","54.3%","86.9%","71.3%","73.4%","69.8%","86.9%","78.1%","64.1%","29.8%","6.6%","","65.3%","61.0%","84.6%","70.7%","-","85.4%","54.1%","69.0%","63.7%","76.2%","","81.8%","69.8%","67.8%","63.9%","62.3%","71.3%","","41.3%","77.4%","","35.4%","","75.7%","100.0%","61.7%","61.2%","82.8%"
"        Margin of Error","±3.9","","±18.7","±16.0","±29.4","±17.0","±8.0","±3.4","±12.9","±13.9","±7.4","±4.0","","±4.3","±27.1","±30.8","±12.0","**","±14.6","±16.1","±10.4","±4.7","±4.1","","±6.7","±5.4","±6.9","±16.5","±18.8","±8.0","","±21.7","±4.0","","±21.2","","±4.1","±30.5","±15.7","±12.6","±3.2"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","60.2%","","44.3%","53.2%","71.3%","69.6%","64.2%","83.5%","73.9%","61.4%","29.0%","6.6%","","60.6%","61.0%","84.6%","69.1%","-","85.4%","44.0%","68.3%","58.5%","70.8%","","76.8%","63.9%","62.5%","54.1%","62.3%","65.2%","","22.6%","72.4%","","32.0%","","71.6%","100.0%","61.7%","53.9%","79.1%"
"        Margin of Error","±3.9","","±19.6","±26.6","±29.4","±18.6","±7.7","±4.1","±13.1","±14.4","±7.2","±4.0","","±4.4","±27.1","±30.8","±11.7","**","±14.6","±12.3","±10.3","±4.7","±4.2","","±6.8","±5.9","±7.1","±16.8","±18.8","±8.5","","±16.6","±3.9","","±19.7","","±4.2","±30.5","±15.7","±12.1","±3.5"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","7.4%","","18.4%","38.7%","0.0%","5.2%","8.0%","3.5%","5.4%","4.1%","2.7%","0.0%","","7.3%","0.0%","0.0%","0.0%","-","0.0%","18.7%","1.1%","8.2%","7.0%","","5.9%","8.5%","7.8%","15.4%","0.0%","8.5%","","45.1%","6.3%","","9.5%","","5.4%","0.0%","0.0%","12.0%","4.3%"
"        Margin of Error","±3.4","","±24.6","±30.1","±17.1","±7.9","±5.3","±2.1","±5.4","±6.6","±4.5","±43.6","","±3.8","±24.4","±74.4","±11.4","**","±22.4","±19.2","±1.5","±4.2","±3.0","","±3.6","±4.4","±5.5","±17.0","±9.9","±6.6","","±33.4","±2.9","","±13.5","","±2.3","±30.5","±6.8","±7.7","±2.3"
"ZCTA5 78738","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","11,924","","533","298","492","1,058","2,365","2,259","1,022","1,102","1,975","820","","9,977","147","19","1,273","0","142","366","1,388","8,982","8,596","","4,143","4,453","1,973","341","251","1,381","","380","8,216","","385","","8,298","107","535","1,611","6,045"
"        Margin of Error","±722","","±171","±126","±180","±447","±386","±333","±231","±334","±464","±190","","±651","±117","±27","±438","±22","±128","±220","±395","±576","±493","","±457","±351","±258","±120","±117","±236","","±180","±523","","±161","","±463","±70","±209","±370","±514"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","63.0%","","27.4%","75.5%","81.7%","90.4%","84.5%","80.6%","71.9%","50.8%","30.2%","9.4%","","63.4%","72.1%","78.9%","64.0%","-","73.9%","41.8%","62.5%","62.7%","77.9%","","89.6%","67.0%","66.4%","71.8%","47.4%","68.6%","","55.5%","78.9%","","75.3%","","78.0%","62.6%","76.1%","73.2%","79.7%"
"        Margin of Error","±4.0","","±13.0","±16.6","±18.5","±8.2","±5.5","±5.3","±10.2","±13.1","±8.2","±6.4","","±4.3","±30.7","±50.6","±7.9","**","±20.4","±26.3","±11.4","±4.3","±3.9","","±3.3","±5.3","±8.4","±18.7","±23.2","±8.9","","±13.5","±4.0","","±14.6","","±3.9","±37.9","±16.3","±12.2","±3.9"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","61.5%","","26.8%","71.1%","78.0%","85.3%","83.6%","77.9%","71.9%","49.5%","30.0%","9.4%","","61.8%","72.1%","78.9%","62.7%","-","73.9%","36.6%","60.7%","61.3%","75.8%","","88.1%","64.4%","64.2%","71.8%","47.4%","65.4%","","44.2%","77.3%","","75.3%","","76.0%","62.6%","76.1%","69.8%","77.8%"
"        Margin of Error","±4.1","","±13.0","±17.8","±18.5","±10.9","±5.6","±5.4","±10.2","±12.9","±8.2","±6.4","","±4.3","±30.7","±50.6","±8.0","**","±20.4","±24.4","±11.2","±4.4","±4.0","","±3.4","±5.6","±8.4","±18.7","±23.2","±9.4","","±16.1","±4.1","","±14.6","","±4.0","±37.9","±16.3","±11.9","±4.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2.3%","","2.1%","5.8%","4.5%","3.9%","1.2%","3.4%","0.0%","2.5%","0.5%","0.0%","","2.4%","0.0%","0.0%","2.1%","-","0.0%","2.2%","3.0%","2.3%","2.5%","","1.7%","3.4%","3.4%","0.0%","0.0%","4.6%","","20.4%","1.9%","","0.0%","","2.4%","0.0%","0.0%","4.6%","2.1%"
"        Margin of Error","±1.1","","±3.9","±9.4","±7.1","±4.7","±1.6","±1.8","±5.9","±3.7","±0.8","±39.8","","±1.2","±33.1","±90.1","±3.2","**","±33.3","±4.6","±3.9","±1.2","±1.2","","±1.1","±2.1","±3.0","±16.7","±30.5","±4.2","","±21.8","±1.0","","±14.3","","±1.1","±42.6","±10.5","±3.8","±1.2"
"ZCTA5 78739","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","14,814","","686","404","586","1,203","4,078","3,598","1,052","1,183","1,282","742","","12,095","291","13","1,749","0","337","329","1,898","10,645","12,104","","6,048","6,056","3,504","861","442","2,201","","205","11,899","","389","","11,700","61","489","1,560","9,590"
"        Margin of Error","±1,075","","±247","±166","±201","±343","±564","±492","±258","±280","±247","±175","","±899","±201","±23","±504","±26","±139","±164","±430","±780","±994","","±542","±523","±390","±224","±122","±384","","±120","±993","","±116","","±959","±51","±152","±330","±967"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","70.8%","","29.9%","56.9%","84.1%","75.2%","85.2%","84.2%","76.9%","75.5%","30.3%","7.7%","","69.0%","67.4%","0.0%","80.6%","-","77.2%","83.6%","70.5%","68.7%","81.2%","","93.4%","69.1%","67.0%","57.0%","64.3%","71.4%","","51.2%","81.8%","","30.1%","","82.1%","49.2%","67.7%","67.6%","85.4%"
"        Margin of Error","±2.8","","±13.7","±21.7","±10.1","±10.3","±5.5","±4.9","±9.3","±9.7","±10.0","±5.3","","±2.9","±33.3","±96.8","±7.5","**","±22.3","±11.8","±6.7","±3.3","±2.7","","±2.6","±5.2","±6.9","±12.2","±18.6","±9.0","","±21.2","±2.8","","±14.5","","±2.7","±45.4","±16.1","±9.2","±2.9"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","69.4%","","26.7%","52.2%","84.1%","75.2%","83.9%","81.6%","76.1%","74.4%","30.3%","7.7%","","67.4%","67.4%","0.0%","79.6%","-","77.2%","83.6%","66.7%","67.6%","79.7%","","90.8%","68.6%","67.0%","57.0%","64.3%","71.4%","","34.1%","80.5%","","30.1%","","80.7%","49.2%","61.1%","65.7%","84.3%"
"        Margin of Error","±2.8","","±13.0","±19.4","±10.1","±10.3","±5.6","±5.0","±9.5","±9.7","±10.0","±5.3","","±2.9","±33.3","±96.8","±7.8","**","±22.3","±11.8","±6.6","±3.4","±2.9","","±3.1","±5.3","±6.9","±12.2","±18.6","±9.0","","±22.2","±2.9","","±14.5","","±2.9","±45.4","±15.9","±9.3","±3.1"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1.8%","","10.7%","8.3%","0.0%","0.0%","1.1%","3.0%","1.0%","1.5%","0.0%","0.0%","","2.1%","0.0%","-","1.2%","-","0.0%","0.0%","5.5%","1.4%","1.7%","","2.4%","0.8%","0.0%","0.0%","0.0%","0.0%","","33.3%","1.4%","","0.0%","","1.6%","0.0%","9.7%","2.8%","1.1%"
"        Margin of Error","±1.3","","±15.6","±12.8","±8.7","±4.8","±1.5","±2.4","±1.8","±2.4","±10.9","±46.2","","±1.5","±20.3","**","±2.1","**","±15.8","±15.1","±5.3","±1.0","±1.2","","±2.0","±1.0","±1.9","±8.8","±14.6","±2.8","","±33.5","±1.1","","±30.9","","±1.2","±63.7","±14.7","±3.2","±0.9"
"ZCTA5 78741","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","40,842","","1,968","7,317","9,213","6,466","6,380","4,062","1,784","1,472","1,452","728","","26,729","4,832","403","1,918","57","4,469","2,434","18,497","14,687","36,694","","20,880","15,814","3,538","771","1,011","1,756","","6,994","29,700","","3,974","","29,377","5,010","5,753","6,782","11,832"
"        Margin of Error","±2,136","","±455","±769","±903","±1,026","±839","±641","±511","±409","±388","±212","","±1,644","±869","±216","±422","±68","±919","±839","±1,768","±1,146","±2,005","","±1,686","±1,167","±528","±247","±279","±425","","±945","±1,739","","±675","","±1,816","±765","±890","±705","±1,346"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","81.7%","","53.6%","81.7%","92.1%","90.7%","89.2%","86.8%","61.5%","76.0%","36.7%","5.4%","","81.7%","83.4%","89.6%","77.0%","100.0%","75.9%","91.2%","76.7%","87.8%","86.5%","","90.9%","80.8%","73.9%","65.9%","80.8%","73.4%","","56.7%","93.6%","","66.4%","","87.8%","70.9%","83.1%","91.4%","95.0%"
"        Margin of Error","±1.6","","±8.1","±3.9","±2.7","±3.0","±6.1","±5.1","±10.6","±10.1","±11.3","±4.8","","±2.3","±4.8","±13.0","±11.9","±46.2","±6.0","±5.9","±3.3","±2.0","±1.7","","±2.0","±3.3","±6.1","±17.1","±11.5","±9.8","","±5.1","±1.4","","±9.8","","±1.9","±5.7","±6.7","±3.0","±2.1"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","78.6%","","49.4%","79.0%","88.5%","88.4%","85.9%","81.1%","58.4%","76.0%","36.0%","5.4%","","78.9%","80.1%","87.3%","73.5%","100.0%","71.3%","88.2%","73.6%","84.7%","83.3%","","87.8%","77.4%","68.1%","65.9%","79.2%","62.6%","","48.2%","91.6%","","60.9%","","84.4%","66.7%","77.9%","89.3%","92.3%"
"        Margin of Error","±1.9","","±8.1","±4.0","±3.4","±3.4","±6.1","±6.3","±10.4","±10.1","±11.2","±4.8","","±2.6","±5.2","±13.3","±12.1","±46.2","±7.2","±7.4","±3.9","±2.4","±2.0","","±2.3","±3.5","±8.0","±17.1","±11.6","±12.2","","±4.7","±1.6","","±9.9","","±2.2","±6.4","±7.0","±3.1","±2.3"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3.7%","","6.4%","3.3%","3.9%","2.4%","3.7%","6.5%","5.1%","0.0%","2.1%","0.0%","","3.4%","3.9%","2.5%","3.9%","0.0%","6.0%","3.3%","4.0%","3.4%","3.7%","","3.4%","4.1%","7.8%","0.0%","2.0%","14.7%","","15.0%","2.1%","","8.2%","","3.8%","5.9%","6.3%","2.3%","2.8%"
"        Margin of Error","±1.0","","±4.8","±1.8","±2.1","±1.4","±2.9","±4.1","±5.3","±3.9","±3.5","±55.9","","±1.1","±2.5","±5.3","±2.7","±46.2","±4.5","±4.2","±2.0","±1.2","±1.0","","±1.2","±1.8","±7.3","±8.5","±3.3","±13.6","","±5.4","±0.7","","±6.4","","±1.2","±4.4","±3.8","±1.4","±1.3"
"ZCTA5 78742","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","649","","51","47","96","42","67","97","61","58","51","79","","360","104","0","0","0","109","76","345","182","468","","205","263","56","7","0","49","","50","418","","55","","421","164","104","132","21"
